ID_str,Provincia (from import_estudiantes strapi) (from ESTUDIANTE),CCAA - PROVINCIAS (from Universidad Vinculada) (from ESTUDIANTE),Universidad Vinculada (from ESTUDIANTE) 2,Universidad (from import_estudiantes strapi) (from ESTUDIANTE),title_str,summary_str,tags_str,language_str,sector_str,Impacto_premios_str,Sostenibilidad_premios_str,Innovación_premios_str,Viabilidad_premios_str,Categorías_premios_str,hiding_reason_str,Score_tfx,Titulación (from import_estudiantes strapi) (from ESTUDIANTE)
901,Barcelona,"BARCELONA,CATALUÑA",Pompeu Fabra,Universidad Pompeu Fabra - UPF,Plan de marketing de Vegguiss,"Este trabajo consiste en el diseño del Plan de Marketing para la empresa Vegguiss, una
nueva empresa de alimentación vegana que desarrolla sus productos a partir de los
desechos de la proteína de guisante de otras empresas del mercado. Primeramente, se
ha realizado un análisis interno y externo de la empresa, un diagnóstico de ella y
finalmente se han establecido los objetivos estratégicos que se quieren cumplir con las
acciones propuestas en esta campaña de marketing.","Alimentación,Emprendimiento,Sostenibilidad",Castellano,Agroalimentación,"El Plan de Marketing de Vegguiss busca impulsar un consumo consciente y sostenible, promoviendo alimentos plant-based elaborados a partir de residuos alimentarios generados por la empresa creada Vegguiss.","La sostenibilidad se encuentra en cada una de las fases del proyecto: desde la materia prima, pasando por envases reciclables, hasta estrategias comunicativas alineadas con los ODS. 

Vegguiss busca por ellos, transmitir estos valores en todos sus canales, educando al consumidor y generando impacto ambiental positivo. Además, en su página web se añadirá un blog donde saldrán a comentar noticias y/o otros datos importantes relacionados con la sostenbilidad.  ","El proyecto desarrollado busca llevar a cabo campañas creativas combinando el uso de marketing digital como el uso de influencers, como el uso de marketing offline con la presencia de la empresa en ferias de alimentación destacando así su enfoque diferenciador y conexión emocional con el público veggie, usando productos los torreznos veganos como producto principal de la cartera actual.","El plan establece acciones realistas con presupuesto detallado, punto de equilibrio proyectado y previsión de ventas a 3 años. Cuenta con canales de venta definidos como lo es un e-commerce y una tienda física en Barcelona, alianzas con distribuidores y segmentación clara del público objetivo, lo que refuerza su aplicabilidad práctica.

","Sostenibilidad,Salud",Es un proyecto a patentar,0,Doble Titulación Grado en Administración de Empresas y Gestión de la Innovación / Grado en Marketing y Comunidades Digitales
557,,MADRID,Universidad Alcalá de Henares,Universidad de Alcalá - UAH,El estándar actual del urbanismo. El papel de la certificación como garantía de desarrollo sostenible,"Desarrollé mi TFG sobre los estándares de certificación urbana sostenible. 
Buscaba comprender si las certificaciones resultaban ser eficaces, realistas y completas en el diseño de barrios resilientes frente al cambio climático. 
Descubrí muchas carencias en ellas, pero alabo el intento por estandarizar la práctica urbanística. Algo clave que permitiría cualificar el parque urbanístico español, fomentar una resiliencia por habitante equitativa y desestancar el desarrollo sostenible nacional.","Construcción,Energías renovables,Economía circular,Igualdad,Instalaciones,Movilidad sostenible,Reciclaje,Reutilización,Sostenibilidad,Urbanismo",Castellano,Urbanismo o construcción,"El trabajo en si es una crítica a un modelo ya instaurado, la certificación sostenible, que goza de aplicabilidad, replicabilidad, así como de un marco económico y fiscal.
Concluyo gran potencial en su método para ordenar la práctica urbanística, supondrá una alternativa a los vigentes pero ya obsoletos planes urbanísticos.
Permitiría estandarizar, calificar y comparar la calidad y resiliencia del parque inmobiliario e impulsarlo frente al desafío económico-social y  del cambio climático.
","El desarrollo sostenible europeo comienza a hacer uso de la certificación sostenible, ejemplo de ello es Madrid Nuevo Norte.
La certificación consiste en evaluar un conjunto de criterios a elección que impacten durante, pre y post-actuación urbana. 
Existen criterios ambientales: gestión de recursos naturales, materiales de construcción, impacto de desastres naturales…; sociales: consulta y atención a la comunidad y su diversidad, movilidad sostenible; y económicos: fomento del comercio local….
","BREEAM ES, LEED o VERDE son de las certificaciones más usadas en España, datando su primera intervención en 2009. 
A pesar de su temprana edad creí conveniente, por el grado de madurez de su desarrollo debido a un amplio número de proyectos construidos, enfocarme en criticar su planteamiento.
No existen muchos trabajos al respecto que aborden estas cuestiones, siendo la mayoría artículos científicos que se desenvuelven en la frontera del conocimiento. Es ahora cuando se está tomando conciencia.
","La certificación sostenible ha sido adoptada masivamente por el sector inmobiliario porque permite nutrirse de los fondos EU Next Generation, en línea con la Agenda 2030 y con la tendencia a una Europa sostenible.
Como arquitecta, no comulgo con la actual calidad de la arquitectura que promueve pero si avalo su capacidad para sistematizar la práctica constructiva. Si se reforma y se adopta por parte de la institución pública, sería una herramienta poderosísima con las ventajas ya comentadas.
","Sostenibilidad,Innovación social",,36,Doctorado en Arquitectura
747,,,,Escuela Universitaria de Negocios Next Education,COMUNICAR PARA INNOVAR: TRANSFORMANDO LA PERCEPCIÓN DE LA CONSTRUCCIÓN,"La construcción no solo levanta edificios, también da forma a nuestras estructuras sociales. Este trabajo explora cómo Eraikune, el Clúster de la Construcción de Euskadi, se convierte en BUILD:INN para transformar la percepción de un sector visto como antiguo y contaminante, en uno que hoy encarna innovación y sostenibilidad. No es solo un cambio de nombre, es una renovación profunda. Porque construir es también tejer el relato que da sentido a lo que somos y a lo que aspiramos a ser.","Construcción,Comunicación,Marketing,RSC (Responsabilidad Social Corporativa)",Castellano,Urbanismo o construcción,"El sector de la construcción, aunque uno de los más contaminantes, tiene hoy la oportunidad de reescribirse. En España, la construcción sostenible ya impulsa soluciones innovadoras que cuidan el entorno y mejoran nuestras vidas. Pero no basta con hacerlo bien: hay que saber contarlo. Este proyecto pone en valor el poder del relato para transformar la reputación sectorial y demuestra que la construcción también puede levantar una historia que inspire, conecte y movilice. Y lo hace con BUILD:INN

","Este proyecto asume la sostenibilidad como eje estructural. Desde la redefinición de la identidad hasta la narrativa de BUILD:INN, Basque Construction Cluster, todo responde a una visión transformadora: construir sin dañar, comunicar para generar conciencia y activar cambio. La sostenibilidad atraviesa cada etapa —conceptual, visual y comunicativa— y como principio rector del Clúster y  y motor de un sector que aspira a contar su compromiso con la innovación, el entorno y las personas.","Este proyecto parte de una idea potente: en la construcción ya hay innovación real, pero aún falta quien la cuente bien. BUILD:INN toma ese reto. Como clúster, conecta agentes, activa el sector y le pone voz. La innovación aquí no es solo técnica, es cultural: se construye un relato que muestra cómo la construcción forma parte de la triple transición y abandona la fama de sector lento y contaminante. Porque lo que no se cuenta, no cambia. Y este sector ya está cambiando.
","Este proyecto es plenamente aplicable porque responde a una necesidad real del sector: comunicar mejor su transformación. La redefinición de BUILD:INN ya se implementa como estrategia de marca y dinamización sectorial. Aunque su impacto no siempre es fácil de medir en cifras, su valor se refleja en percepción, posicionamiento y capacidad de conexión con la sociedad: claves para cualquier sector que aspire a ser parte del cambio.

","Innovación social,Sostenibilidad,Arte y cultura",,35,MÁSTER EN DIRECCIÓN DE COMUNICACIÓN CORPORATIVA Y MARKETING DIGITAL
968,Pontevedra,"PONTEVEDRA,GALICIA",Universidad de Vigo,Universidad de Vigo,COVINTES: Propuesta de un modelo de negocio aplicado a un  proyecto de arquitectura social y sostenible,El proyecto del TFM se centra en el desarrollo de una propuesta de iniciativa empresarial que busca implementar una variable de un modelo de negocio sobre el proyecto COVINTES. Para el desarrollo del modelo de negocio y análisis de viabilidad se siguió la metodología Lean CANVAS aplicada a la arquitectura social y sostenible. Adicionalmente se llevó a cabo un proceso de investigación del mercado para el cual de aplicó un método de valoración contingente basado en la elaboración de una encuesta. ,"Colectivos vulnerables,Construcción,Emprendimiento,Energías renovables,Igualdad,Infancia,Modelo de negocio,Rural,Sostenibilidad,Tercera edad,Urbanismo",Castellano,Urbanismo o construcción,"El proyecto se radica dentro de los territorios del rural gallego, constituyendo parte de la respuesta al desafío rural demográfico actual. Tiene un impacto directo sobre la calidad de vida de las personas (enfocado a poblaciones de adultos mayores y mujeres jefas de hogar), al mejorar las condiciones de las viviendas existentes con criterios de sostenibilidad (tanto en el diseño como en la elección de los materiales) y acompañar a las comunidades en la transición energética de forma sostenible.","El proyecto tiene dos fases: primero, mejoras en las viviendas con materiales y mano de obra local para reducir la huella ambiental; segundo, transición hacia la autosuficiencia energética mediante comunidades energéticas. Se usa la metodología LEAN para optimizar procesos. La primera fase busca minimizar el impacto de la construcción existente, mientras que la segunda promueve la independencia energética a través de la colaboración comunitaria.","La originalidad y creatividad en este proyecto se encuentra en revitalizar las dinámicas de los territorios a partir de los lazos comunitarios existentes, empleando las tecnologías y materiales de manera eficiente, al servicio de las poblaciones que se encuentran actualmente. Emplear metodología LEAN para la resolución de cada uno de los proyectos de manera personalizada, potencia e incrementa la eficacia y eficiencia en los resultados.","El proyecto cuenta con el análisis de viabilidad económica-financiera. A partir de la presentación del TFM a esta parte, el mismo ha ido evolucionando y afianzando relaciones y alianzas con que fomentan, impulsan y acompañan la generación de este tipo de proyectos. Desde la Universidad de Vigo, a través del programa INCUVI emprende y consolida, Santander con su programa Explorer X o la Xunta de Galicia con el Programa Merlo.  Actualmente la consolidación jurídico-económica es la de autónoma. ","Sostenibilidad,Innovación social",,44,Máster en Gestión del Desarrollo Sostenible
1075,La Rioja,LA RIOJA,Universidad de La Rioja,Universidad de La Rioja - UNIRIOJA,Evitar una nueva Dana mediante la ingeniería ,"Implantación de medidas de prevención de riadas en la zona inundable de la Comunidad Valenciana, a fin de evitar episodios como el de la Dana","Agua,Construcción,Cooperación Internacional,Diseño y simulación,Energías renovables,Mecánica,Urbanismo",Castellano,Urbanismo o construcción,,,,,,,,Ingeniería Mecánica
177,,,,,Análisis de la accidentabilidad de los Vehículos de Movilidad Personal y bicicletas en Donostia - San Sebastián: factores asociados y propuestas de mejora,"Este proyecto analiza en profundidad el fenómeno de la micromovilidad urbana y sostenible y la accidentabilidad de los Vehículos de Movilidad Personal (VMP) y bicicletas en Donostia - San Sebastián. Se examina la legislación vigente y se analizan variables temporales, situacionales y personales sobre los accidentados. Finalmente, se elabora una propuesta de ordenanza municipal y medidas adicionales con las que reducir la accidentabilidad y promover una mayor seguridad urbana.","Sostenibilidad,Movilidad sostenible",Castellano,Movilidad y Transporte,"Mi TFG fue premiado en 2023 con el Premio ""Jean Pinatel"" del Instituto Vasco de Criminología y quedó finalista en la categoría de Sostenibilidad de los Premios Mondragón 2023, compitiendo contra más de 250 TFM y TFG de otras 37 universidades. Actualmente está siendo utilizado por el Departamento de Movilidad del Ayuntamiento de Donostia-San Sebastián para la creación de la nueva Ordenanza Municipal de Circulación, impactando directamente en la seguridad vial urbana y la movilidad sostenible.","Desde el inicio, el trabajo promueve la movilidad activa y sostenible, analizando en profundidad la accidentabilidad de VMPs y bicicletas y proponiendo medidas normativas, educativas y urbanísticas. Su objetivo es reducir lesiones, fomentar medios de transporte no contaminantes y generar un entorno urbano más seguro, accesible y justo para todos los ciudadanos, reforzando el compromiso con la salud pública, la equidad social y la lucha contra el cambio climático.","Este proyecto es pionero en aplicar modelos de análisis criminológico y sistémico (p.e. el modelo Swiss Cheese y el sistema HFACS) al ámbito de la movilidad urbana, combinando datos empíricos, normativa comparada a nivel nacional e internacional y una propuesta legislativa innovadora. Se analizan exhaustivamente 18 variables distintas relacionadas con la accidentabilidad de Donostia. Su enfoque transversal y riguroso ha sido clave para su reconocimiento institucional y su aplicabilidad real.","La propuesta no es meramente teórica: ha sido validada y adoptada por el Ayuntamiento de San Sebastián, lo que demuestra su utilidad y viabilidad. Incluye una ordenanza detallada, medidas escalables y un análisis riguroso de datos, lo que permite su implementación inmediata en el ámbito municipal, con potencial para ser replicado en otras ciudades, especialmente ante el creciente uso de VMPs y bicicletas y el impulso a la movilidad sostenible urbana a nivel global. ","Sostenibilidad,Innovación social",,39,
491,Vizcaya,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco - UPV EHU,La Responsabilidad Penal de los Conductores y de otros Actores en los supuestos planteados por los Vehículos Autónomos Terrestres ,"Los vehículos autónomos terrestres han tenido un gran desarrollo últimamente, lo que previsiblemente conllevará la generalización de su uso como producto de consumo y sus riesgos en el ordenamiento jurídico. En este contexto, siendo el Derecho Penal el último y más robusto escudo para proteger los bienes jurídicos más críticos, es importante que se prevea esta nueva circunstancia. El trabajo presenta respuestas a cuestiones de responsabilidad penal que surgen de este fenómeno.","Nuevas tecnologías,Economía ",Castellano,Movilidad y Transporte,"Considero que mi TFG puede contribuir al debate jurídico sobre la responsabilidad penal en el contexto de los vehículos autónomos y los cambios necesarios de las bases del Derecho Penal ante nuevas realidades de nuestros tiempos. Asimismo, creo que planteo ciertas ideas sobre la imputación de responsabilidad en accidentes o incidentes con vehículos autónomos donde hay diferentes actores en juego. En general la sociedad podría beneficiarse de un marco jurídico más claro sobre estos vehículos.","Al proponerse un marco jurídico entorno a la responsabilidad de diferentes actores que participan en accidentes relacionados con vehículos autónomos terrestres, se da mayor seguridad jurídica en un sector que si se expande podría revolucionar el sector del transporte de mercancías y personas. En concreto, los vehículos autónomos se han mostrado más eficientes, energéticamente hablando, que los vehículos con conductores humanos. De esta forma, se logra un menor impacto medioambiental a la larga.","En relación al tema que trato, considero que existe poca literatura que desarrolle el mismo en profundidad y se enfoque concretamente en su esfera jurídica. Además, la propia materia al tratar ya de por sí una tecnología innovadora, todo desarrollo en cuanto ésta tendrá la misma naturaleza innovadora para juristas, legisladores y operadores jurídicos pero también para las empresas de esta industria emergente.
En todo caso, este TFG podría estar adelantándose a muchos problemas jurídicos futuros.","Creo que mi TFG podría servir para dilucidar soluciones a problemas jurídicos futuros para las empresas de este sector, reduciendo riesgos legales y dando mayor certeza para su cumplimiento normativo. Esto podría beneficiar a las empresas aseguradoras.

Por otro lado, será positivo para los ciudadanos en cuanto a la protección de sus derechos ante accidentes involucrando este tipo de vehículos. Además, se dan recomendaciones sobre políticas públicas y potenciales vacíos legales.","Nuevas tecnologías,Innovación social,Sostenibilidad",,34,Derecho
538,,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco - UPV EHU,Desarrollo y optimización de cátodos basados en LMFP,"La investigación ha girado en torno al almacenamiento de energía y se ha desarrollado en la empresa CIDETEC Energy Storage. Se han creado baterías para vehículos eléctricos en las que, solo se ha modificado el cátodo con el fin de estudiar su procesabilidad (propiedades reológicas y adhesivas) y sus características electroquímicas. Comparando los resultados, se ha llevado a cabo la optimización de la formulación de la tinta, elemento clave en la fabricación del cátodo. ","Consumo,Economía circular,Energías renovables,Movilidad sostenible,Nuevas tecnologías,Optimización de procesos,Prototipado,Sostenibilidad,Validación y testeo",Euskera,Movilidad y Transporte,"El proyecto impulsa la innovación sostenible optimizando cátodos para baterías de camiones eléctricos, mejorando eficiencia y seguridad. Esto acelera la movilidad limpia, reduciendo combustibles fósiles y residuos. Además, contribuye a los ODS especialmente en energía limpia, innovación industrial y acción climática. La mejora en las baterías fomenta el uso de energías renovables y reduce la huella de carbono en el sector del transporte pesado. ","El proyecto aplica sostenibilidad en todas sus etapas, optimizando materiales y fabricación. La reducción de disolventes tóxicos y el uso eficiente de los recursos minimizan el impacto ambiental, promoviendo una producción más limpia. Además, el diseño de experimentos aplicado garantiza que las mejoras tecnológicas sean implementadas de manera eficiente y sostenible, asegurando que los avances en almacenamiento energético sean compatibles con un modelo de desarrollo responsable.","Aplicando la metodología Design of Experiment (DOE) se optimiza la formulación del cátodo con materiales LMFP. Esta técnica permite una mejora sistemática del rendimiento electroquímico de las baterías, superando formulaciones estándar previas. La investigación no solo avanza en el desarrollo de baterías más eficientes y seguras, sino que también introduce un modelo de optimización basado en datos que puede aplicarse a otras áreas de almacenamiento energético, marcando un hito en la industria.","La viabilidad es alta, respondiendo a la demanda de baterías de alto rendimiento en el sector del transporte eléctrico, especialmente en camiones. Su aplicación permite a las empresas optimizar su producción sin comprometer la sostenibilidad ni la seguridad. Además, la validación experimental y la colaboración con CIDETEC Energy Storage aseguran que las mejoras desarrolladas puedan ser escaladas a nivel industrial, facilitando la implementación de soluciones más eficientes en el mercado.","Sostenibilidad,Nuevas tecnologías",,39,QUÍMICA
584,Madrid,MADRID,ESIC,ESIC Universidad,"Diseño de una plataforma SaaS para la personalización de primas de seguros vehiculares mediante IoT, Artificial Intelligence y Machine Learning","Creación de un modelo de negocio que utilizaIoT, AI y Machine Learning para ajustar las primas de seguros de automóviles según el comportamiento de los conductores, recompensando las prácticas de conducción seguras con tarifas más bajas acorde al análisis de la conducción del usuario fomentando conductas responsables, reduciendo los costos de las aseguradoras, disminuyendo los riesgos de siniestralidad vehicular, precios de primas más asequibles y mejorando la percepción de los usuarios.","Data Science,Desarrollo Software,IoT,Modelo de negocio,Nuevas tecnologías",Castellano,Movilidad y Transporte,"El proyecto impulsa la innovación sostenible en el sector asegurador al integrar IoT, IA y ML para ajustar primas según el comportamiento real. Esto fomenta la conducción responsable, reduce siniestros y optimiza costos operativos, contribuyendo a la sostenibilidad ambiental mediante la disminución de accidentes y emisiones, y estableciendo un nuevo estándar en prácticas innovadoras y sostenibles.","El proyecto integra IoT, IA y ML para personalizar primas, incentivando una conducción responsable y reduciendo accidentes y emisiones. Su implementación y evolución fomentan prácticas sostenibles en el sector asegurador, generando un impacto positivo a largo plazo en la seguridad vial y la sostenibilidad.","El proyecto es innovador porque integra IoT, IA y ML para personalizar primas en tiempo real según el comportamiento del conductor. Transforma el seguro tradicional en una solución activa que reduce siniestros, optimiza costos y fomenta la conducción responsable.","El proyecto es altamente viable en el contexto empresarial y social, ya que responde a la necesidad de innovar el sector asegurador. La integración de IoT, IA y ML permite personalizar primas, reducir siniestros y optimizar costos operativos, promoviendo además la conducción responsable. La implementación de una plataforma SaaS de marca blanca facilita su adopción por aseguradoras, generando beneficios económicos y mejorando la seguridad vial.",Nuevas tecnologías,,30,MBA
659,,MADRID,Universidad Carlos III de Madrid,Universidad Carlos III de Madrid - UC3M,Reducción de las pérdidas energéticas por rozamiento en furgonetas a través de control activo del flujo,"El principal objetivo es el estudio de estrategias de control activo en el rozamiento del aire sobre una furgoneta a escala. Estos métodos reducen el efecto perjudicial de la separación de la capa límite en el rendimiento del vehículo, lo que se traduce en una disminución del combustible y las emisiones. Para ello cuatro válvulas expulsan aire a presión a través de unas ranuras en la parte trasera de la furgoneta a velocidad, fase y frecuencia optimizadas con algoritmos genéticos.","Consumo,Movilidad sostenible,Sostenibilidad",Inglés,Movilidad y Transporte,"La inclusión en los años 70 de elementos aerodinámicos pasivos en camiones y furgonetas supuso un gran cambio. Estudios mostraron reducciones del rozamiento de hasta un 35% con un ahorro del 6% en combustible. Este TFG propone un sistema activo que mitiga la recirculación trasera, reduciendo el rozamiento en un 9% y el consumo en un 4.5%. En Europa, con el aumento del transporte de mercancías, y por tanto de emisiones, esta solución tendría un impacto económico y ambiental significativo.","Además del ahorro de combustible, este proyecto busca la sostenibilidad en sus medios. Los diseños a escala 1:17 usan PLA reciclado y reciclable. La optimización de actuadores con algoritmos genéticos reduce los ensayos y la energía. Frente a la lenta y costosa electrificación, esta solución para vehículos de combustión ofrece una reducción de emisiones a corto-medio plazo. Su diseño modular busca facilitar recambios y durabilidad, promoviendo la reducción de residuos y la economía circular.","Con la mejora aerodinámica, la velocidad de los vehículos y el rozamiento aumentaron. Esto se tradujo en un aumento progresivo del consumo de combustible. Así, en los 70 se implementaron soluciones pasivas para el control del flujo. Sin embargo, hasta ahora ningún vehículo comercial ha incorporado control activo del rozamiento. Este TFG propone una alternativa que, a través de machine learning, ajusta la expulsión de aire según el las condiciones, maximizando su eficiencia y adaptabilidad.","Este proyecto se posiciona como una medida transitoria que, por una parte, disminuye las emisiones de los vehículos de transporte de mercancías, pero por otra parte no supone renovar toda la flota de camiones y furgonetas, sino hacer leves modificaciones en su estructura sin perder apenas capacidad de carga. Esto es una característica clave para la aceptación de medidas ambientales que muchas veces no es tenida en cuenta por la clase política al promover leyes restrictivas con la movilidad. ","Sostenibilidad,Nuevas tecnologías",,,Ingeniería Aeroespacial
661,,"NAVARRA ,GIPUZKOA",Universidad de Navarra,Universidad de Navarra - UNAV,Crisalion Mobility: Where to land the first Spanish aerotaxi company?,"Carlos Poveda, fundador de Crisalion Mobility, centra sus esfuerzos en obtener la certificación EASA para lanzar su eVTOL en 2030. A pesar de que para entonces ya habrá competidores operando, su objetivo es posicionar a Crisalion como referente en España y a nivel internacional. En un sector emergente, con proyecciones de hasta 340 mil millones de dólares en 2040, actuar con estrategia será clave para asegurar el éxito comercial y hacer más accesible la movilidad aérea sostenible.","Movilidad sostenible,Energías renovables,Emprendimiento,Estrategia,Sostenibilidad,Urbanismo",Inglés,Movilidad y Transporte,"Analiza la estrategia de expansión internacional de Crisalion. El proyecto promueve la innovación sostenible al evaluar la viabilidad financiera, legal y tecnológica del despliegue de eVTOLs. Su impacto reside en facilitar una movilidad limpia, segura y eficiente en entornos urbanos teniendo un impacto en la decisión de la empresa de expansión y proponiendo un modelo a empresas similares para decidir dónde expandirse y facilitar su desarrollo para hacer la movilidad aérea más sostenible.","El proyecto demuestra un compromiso genuino con la sostenibilidad al centrarse en la introducción de eVTOLs, una alternativa eléctrica y no contaminante al transporte urbano tradicional. Desde su concepción, promueve la movilidad limpia alineada con los objetivos de la Agenda 2030, integrando criterios ambientales, económicos y sociales en la elección del mercado y modelo de negocio, y garantizando un crecimiento responsable en el tiempo.","El proyecto es innovador porque aplica un marco analítico multidimensional —basado en el índice UMIA y el método AHP— para seleccionar estratégicamente la ciudad ideal para lanzar un aerotaxi eléctrico. Integra variables financieras, tecnológicas, regulatorias y sociales en un sector emergente como el de los eVTOLs, ofreciendo un enfoque pionero y replicable para la implementación sostenible de nuevas formas de movilidad urbana algo de lo que no hay mucho dada la novedad de la industria.","El proyecto es viable y pertinente, ya que responde a una necesidad real de transformación del transporte urbano ante la congestión y la crisis climática. Su aplicabilidad se demuestra al proponer un modelo para la expansión internacional de eVTOLs, con base en datos reales y criterios replicables. Además, ofrece a empresas como Crisalion una hoja de ruta para entrar en mercados clave con un impacto económico y social positivo siendo la propia empresa la que solicitó que realizase este TFG. ","Sostenibilidad,Nuevas tecnologías",,38,Derecho y Administración y Dirección de Empresas
800,Vizcaya,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco - UPV EHU,The EU ETS in the Maritime Sector and the Exodus of European Ports: Legal Challenges and Innovative Regulatory Solutions,"Este estudio analiza cómo fallos en el RCDE, al incluir el transporte marítimo, permiten desviar rutas a puertos extracomunitarios, afectando la competitividad y aumentando emisiones. Se proponen soluciones jurídicas alineadas con los ODS que garanticen sostenibilidad y eficacia.
","Sostenibilidad,Movilidad sostenible,Logística,Energías renovables,Estrategia,Economía ",Inglés,Movilidad y Transporte,"Este proyecto analiza cómo deficiencias jurídicas en el RCDE permiten a navieras desviar rutas para eludir el pago por emisiones, lo que incrementa la contaminación y socava la eficacia climática de la UE. Se proponen reformas legales que garanticen una aplicación efectiva y equitativa del régimen, alineadas con los ODS, reforzando el papel esencial del Derecho como pilar para que la innovación científica en sostenibilidad tenga un impacto estructural real.","Este proyecto integra sostenibilidad desde su inicio al analizar cómo deficiencias normativas del RCDE, tras su extensión al transporte marítimo, permiten elusión y aumentan emisiones. Propone reformas jurídicas viables que refuercen el principio de “quien contamina, paga”, incentivando innovación y transición ecológica. ","Es original porque combina el Derecho con la sostenibilidad de manera poco común, enfocándose en las brechas normativas del RCDE que permiten a las navieras evitar el cumplimiento y seguir contaminando. Es innovador al proponer soluciones legales nuevas para cerrar esa brecha y garantizar que las leyes realmente fomenten la descarbonización, en línea con los ODS. Es una mezcla única de Derecho y sostenibilidad que ofrece respuestas concretas a problemas reales del sector marítimo.








","Es pertinente porque optimiza legalmente el sistema RCDE, mejorando la competitividad de los puertos españoles, que enfrentan el riesgo de deslocalización a países no sometidos al RCDE. Las salvaguardas legales garantizan un desarrollo sostenible y protegen la economía portuaria y a las empresas y trabajadores dependientes de ella. El proyecto es aplicable al visibilizar las quejas del sector e identificar soluciones, facilitando al legislador la corrección de deficiencias en el sistema








",Sostenibilidad,,35,Derecho
1089,Salamanca,,Bureau Veritas,Formación Bureau Veritas,Integración en una Empresa de un Sistema  Integral de Gestión Ambiental alineado con  la Responsabilidad Social en base a las  normas ISO 14001 y 26000 ,"Abordar la integración de un Sistema de Gestión Ambiental (SGA) en una empresa del sector logístico, basado en las normas ISO 14001, y alineado con la Responsabilidad Social Corporativa según ISO 26000. ","Consultoría,Energías renovables,Economía circular,Logística,Movilidad sostenible,Optimización de procesos,RSC (Responsabilidad Social Corporativa),Reciclaje,Sostenibilidad",Castellano,Movilidad y Transporte,,,,,,,,"Máster Universitario en Gestión Integrada de Prevención, Calidad y Medio Ambiente"
1095,Pontevedra,"PONTEVEDRA,GALICIA",Universidad de Vigo,Universidad de Vigo - UVIGO,Comparativa aerodinámica entre distintos perfiles de spoilers o difusores.,"Algo relacionado con la Ingeniería mecánica y vehículos, ya sean temas sobre:
Electrificación en vehículos, dinámica vehicular y rendimiento, diseño y fabricación de componentes, sostenibilidad y eficiencia, vehículo autónomo,  comportamientos fluido-mecánicos o térmicos, materiales y  calculo de estructuras en vehículos. 
Cualquier tipo de vehículo como bus, camión, utilitario, sedan, furgoneta, agrícola, maquinaria, aéreo, marino, etc...","Mecánica,Construcción,Desarrollo personal,Economía ,Energías renovables,Instalaciones,Medición de impacto,Operaciones,Optimización de procesos,Sostenibilidad",Castellano,Movilidad y Transporte,,,,,,,,Grado en Ingeniería Mecánica
30,Asturias,ASTURIAS,Universidad de Oviedo,Universidad de Oviedo,"Casas abandonadas en la Parroquia de Blimea en el concejo de San Martin del Rey Aurelio, Asturias ¿Un efecto de la España Vaciada o un Patrimonio en Riesgo?","El Trabajo Fin de Máster (TFM) analiza el abandono de propiedades en la Cuenca Minera del Río Nalón, Asturias, y su impacto en el paisaje cultural. El objetivo es determinar si este fenómeno está vinculado a ""La España Vaciada"" o representa un riesgo para el patrimonio cultural. El proyecto busca revalorizar el patrimonio arquitectónico para fomentar la apropiación cultural y potenciar el turismo, promoviendo una economía basada en experiencias culturales.","Arte,Urbanismo,Turismo",Castellano,Turismo y hostelería,"El proyecto promueve la innovación sostenible mediante la reutilización del patrimonio arquitectónico, impulsando el turismo cultural y la economía local. Fomenta el emprendimiento, preserva tradiciones como la sidra y fortalece la identidad cultural. Además, contribuye a mitigar la despoblación y desarrollar un turismo responsable. Su impacto ofrece un modelo aplicable a otras regiones con desafíos similares, demostrando que la sostenibilidad y el desarrollo pueden ir de la mano.","El proyecto integra la sostenibilidad en todas sus fases, desde la concepción, priorizando la conservación del patrimonio y la revitalización económica, hasta su implementación, promoviendo turismo responsable y empleo local. Además, plantea estrategias a largo plazo para mantener el impacto, preservando tradiciones y fomentando el arraigo comunitario. Su enfoque integral asegura que la sostenibilidad no solo sea un objetivo, sino un principio clave en cada etapa del desarrollo.","El enfoque del proyecto es original e innovador porque combina la conservación del patrimonio con el desarrollo sostenible, integrando turismo, economía local y preservación cultural en un modelo replicable. En lugar de limitarse a la restauración arquitectónica, busca darle nuevos usos a los espacios abandonados, promoviendo la identidad regional y fomentando el arraigo comunitario. Además, revaloriza tradiciones como la sidra dentro de una estrategia de revitalización territorial sostenible.","El proyecto impulsa el turismo sostenible y la economía local al reutilizar espacios abandonados para negocios y actividades culturales. Socialmente, fortalece la identidad comunitaria, preserva tradiciones y mejora la calidad de vida. Su aplicabilidad práctica radica en ofrecer soluciones innovadoras para revitalizar territorios en declive, promoviendo la sostenibilidad y la cohesión social en regiones afectadas por la despoblación.",Arte y cultura,,38,Master en Estudios Avanzados en Historia del Arte
